country,year,disorder,value
Malta,2005,Opioid use disorder,0.34737853654938533
Malta,2005,Cannabis use disorder,0.28419341406902543
Malta,2005,Stimulant use disorder,0.21290743918158928
Malta,2006,Opioid use disorder,0.3318555869454146
Malta,2006,Cannabis use disorder,0.29758863603266517
Malta,2006,Stimulant use disorder,0.2213282990219202
Malta,2007,Opioid use disorder,0.3482928127263634
Malta,2007,Cannabis use disorder,0.310490149617043
Malta,2007,Stimulant use disorder,0.20001955975659352
Malta,2008,Opioid use disorder,0.34090320780357675
Malta,2008,Cannabis use disorder,0.31005667642569523
Malta,2008,Stimulant use disorder,0.21463407767072804
Malta,2009,Opioid use disorder,0.3534670650058985
Malta,2009,Cannabis use disorder,0.3013194821240698
Malta,2009,Stimulant use disorder,0.2154611826700317
Malta,2010,Opioid use disorder,0.3552617806566836
Malta,2010,Cannabis use disorder,0.305279777880154
Malta,2010,Stimulant use disorder,0.2118455644631624
Moldova,2000,Opioid use disorder,0.23171284824797383
Moldova,2000,Cannabis use disorder,0.2108657549136064
Moldova,2000,Stimulant use disorder,0.1589248907384198
Moldova,2001,Opioid use disorder,0.2470274972007404
Moldova,2001,Cannabis use disorder,0.2121522597495183
Moldova,2001,Stimulant use disorder,0.1434415525497413
Moldova,2002,Opioid use disorder,0.25298137674280957
Moldova,2002,Cannabis use disorder,0.20436912621916634
Moldova,2002,Stimulant use disorder,0.14595954403802408
Moldova,2003,Opioid use disorder,0.25413950004484703
Moldova,2003,Cannabis use disorder,0.19908818691311242
Moldova,2003,Stimulant use disorder,0.15201492624204047
Moldova,2004,Opioid use disorder,0.25653297591506036
Moldova,2004,Cannabis use disorder,0.19606368305475053
Moldova,2004,Stimulant use disorder,0.15522706853018914
Moldova,2005,Opioid use disorder,0.24534651021666765
Moldova,2005,Cannabis use disorder,0.21317690257587674
Moldova,2005,Stimulant use disorder,0.1505938930074556
Moldova,2006,Opioid use disorder,0.2608906088997556
Moldova,2006,Cannabis use disorder,0.19028138575889336
Moldova,2006,Stimulant use disorder,0.160026654341351
Moldova,2007,Opioid use disorder,0.2446514580200485
Moldova,2007,Cannabis use disorder,0.21310463238729566
Moldova,2007,Stimulant use disorder,0.15708149559265602
Moldova,2008,Opioid use disorder,0.25040516664049967
Moldova,2008,Cannabis use disorder,0.2065992379258759
Moldova,2008,Stimulant use disorder,0.1611678162336245
Moldova,2009,Opioid use disorder,0.2531913535176916
Moldova,2009,Cannabis use disorder,0.21510036743625868
Moldova,2009,Stimulant use disorder,0.15392293384604974
Moldova,2010,Opioid use disorder,0.24915532129594584
Moldova,2010,Cannabis use disorder,0.2137543508708956
Moldova,2010,Stimulant use disorder,0.16385641113315866
Montenegro,2000,Opioid use disorder,0.2576192696406092
Montenegro,2000,Cannabis use disorder,0.2313817357912053
Montenegro,2000,Stimulant use disorder,0.15738277946818557
Montenegro,2001,Opioid use disorder,0.23484497533617713
Montenegro,2001,Cannabis use disorder,0.24786359764778643
Montenegro,2001,Stimulant use disorder,0.1646041052160365
Montenegro,2002,Opioid use disorder,0.2493705798535524
Montenegro,2002,Cannabis use disorder,0.24404602923867974
Montenegro,2002,Stimulant use disorder,0.15420841570776783
Montenegro,2003,Opioid use disorder,0.25704308365580825
Montenegro,2003,Cannabis use disorder,0.22319238257407506
Montenegro,2003,Stimulant use disorder,0.1670794427701167
Montenegro,2004,Opioid use disorder,0.2586177184477036
Montenegro,2004,Cannabis use disorder,0.23714601008633535
Montenegro,2004,Stimulant use disorder,0.15081378466596115
Montenegro,2005,Opioid use disorder,0.26005310847435675
Montenegro,2005,Cannabis use disorder,0.21625241890726582
Montenegro,2005,Stimulant use disorder,0.17026340511837737
Montenegro,2006,Opioid use disorder,0.23936830427077543
Montenegro,2006,Cannabis use disorder,0.2358947615332868
Montenegro,2006,Stimulant use disorder,0.16848233679593777
Montenegro,2007,Opioid use disorder,0.2626996787935583
Montenegro,2007,Cannabis use disorder,0.21485611349071795
Montenegro,2007,Stimulant use disorder,0.1617713394157237
Montenegro,2008,Opioid use disorder,0.2599113663755674
Montenegro,2008,Cannabis use disorder,0.2184948071714391
Montenegro,2008,Stimulant use disorder,0.15478112995299353
Montenegro,2009,Opioid use disorder,0.24061894318807248
Montenegro,2009,Cannabis use disorder,0.22876586467023635
Montenegro,2009,Stimulant use disorder,0.1580031143416911
Montenegro,2010,Opioid use disorder,0.2652553692576685
Montenegro,2010,Cannabis use disorder,0.21160625371914069
Montenegro,2010,Stimulant use disorder,0.14684983942319077
Netherlands,2000,Opioid use disorder,0.37075106863862567
Netherlands,2000,Cannabis use disorder,0.33094420602678565
Netherlands,2000,Stimulant use disorder,0.2489633399345886
Netherlands,2001,Opioid use disorder,0.3835501627806631
Netherlands,2001,Cannabis use disorder,0.32791611857396546
Netherlands,2001,Stimulant use disorder,0.2379867283453715
Netherlands,2002,Opioid use disorder,0.3674626894093705
Netherlands,2002,Cannabis use disorder,0.3445556768924316
Netherlands,2002,Stimulant use disorder,0.2354929580981978
Netherlands,2003,Opioid use disorder,0.3708648542519741
Netherlands,2003,Cannabis use disorder,0.32927798423876803
Netherlands,2003,Stimulant use disorder,0.24548139240925787
Netherlands,2004,Opioid use disorder,0.35865019567912915
Netherlands,2004,Cannabis use disorder,0.35241983504569724
Netherlands,2004,Stimulant use disorder,0.23232734777517344
Netherlands,2005,Opioid use disorder,0.3775933317516242
Netherlands,2005,Cannabis use disorder,0.32394752825003764
Netherlands,2005,Stimulant use disorder,0.2395776394983382
Netherlands,2006,Opioid use disorder,0.3735342653962398
Netherlands,2006,Cannabis use disorder,0.3193004695003506
Netherlands,2006,Stimulant use disorder,0.24505873260340968
Netherlands,2007,Opioid use disorder,0.36437124823483885
Netherlands,2007,Cannabis use disorder,0.3313875571708051
Netherlands,2007,Stimulant use disorder,0.23656461509435614
Netherlands,2008,Opioid use disorder,0.383314030992389
Netherlands,2008,Cannabis use disorder,0.3273844265906847
Netherlands,2008,Stimulant use disorder,0.21729449941692636
Netherlands,2009,Opioid use disorder,0.3525001395037498
Netherlands,2009,Cannabis use disorder,0.3284467794208463
Netherlands,2009,Stimulant use disorder,0.24396247537540391
Netherlands,2010,Opioid use disorder,0.37743711690957166
Netherlands,2010,Cannabis use disorder,0.31116353844528905
Netherlands,2010,Stimulant use disorder,0.2373383333451393
Norway,2000,Opioid use disorder,0.4270876818094525
Norway,2000,Cannabis use disorder,0.3242249307507419
Norway,2000,Stimulant use disorder,0.24901529043980572
Norway,2001,Opioid use disorder,0.3966451897815534
Norway,2001,Cannabis use disorder,0.36931979633192297
Norway,2001,Stimulant use disorder,0.23916188388652357
Norway,2002,Opioid use disorder,0.41173199477501815
Norway,2002,Cannabis use disorder,0.3478883358099572
Norway,2002,Stimulant use disorder,0.24893298441502462
Norway,2003,Opioid use disorder,0.41954513869473536
Norway,2003,Cannabis use disorder,0.3348045144806003
Norway,2003,Stimulant use disorder,0.25573176682466414
Norway,2004,Opioid use disorder,0.4146133207347422
Norway,2004,Cannabis use disorder,0.33095090916130365
Norway,2004,Stimulant use disorder,0.26359972110395397
Norway,2005,Opioid use disorder,0.3991544751333953
Norway,2005,Cannabis use disorder,0.35957275253840604
Norway,2005,Stimulant use disorder,0.24770881232819889
Norway,2006,Opioid use disorder,0.39375695983943326
Norway,2006,Cannabis use disorder,0.3673278915545419
Norway,2006,Stimulant use disorder,0.23440831750602498
Norway,2007,Opioid use disorder,0.38712187079717886
Norway,2007,Cannabis use disorder,0.34540848401486296
Norway,2007,Stimulant use disorder,0.24067543208795825
Norway,2008,Opioid use disorder,0.3812456304182551
Norway,2008,Cannabis use disorder,0.3360362287635441
Norway,2008,Stimulant use disorder,0.22906066171820075
Norway,2009,Opioid use disorder,0.37430105739409963
Norway,2009,Cannabis use disorder,0.3298236556021817
Norway,2009,Stimulant use disorder,0.2172776487037187
Norway,2010,Opioid use disorder,0.3628241928450438
Norway,2010,Cannabis use disorder,0.29696975896632843
Norway,2010,Stimulant use disorder,0.24529419788862772
Poland,2000,Opioid use disorder,0.31356168879999524
Poland,2000,Cannabis use disorder,0.27443912497252093
Poland,2000,Stimulant use disorder,0.21827797562748374
Poland,2001,Opioid use disorder,0.34478752339368696
Poland,2001,Cannabis use disorder,0.2852404502746855
Poland,2001,Stimulant use disorder,0.18323115683162747
Poland,2002,Opioid use disorder,0.31714680065409845
Poland,2002,Cannabis use disorder,0.29847052010423725
Poland,2002,Stimulant use disorder,0.2057528902416641
Poland,2003,Opioid use disorder,0.32724673322084813
Poland,2003,Cannabis use disorder,0.2850932232186907
Poland,2003,Stimulant use disorder,0.21608086086046116
Poland,2004,Opioid use disorder,0.32575348728421655
Poland,2004,Cannabis use disorder,0.28207621103859487
Poland,2004,Stimulant use disorder,0.2271602869771886
Poland,2005,Opioid use disorder,0.3205640216107205
Poland,2005,Cannabis use disorder,0.3160110490747736
Poland,2005,Stimulant use disorder,0.20038242101450585
Poland,2006,Opioid use disorder,0.3329536885007572
Poland,2006,Cannabis use disorder,0.290134899101271
Poland,2006,Stimulant use disorder,0.21280600159797186
Poland,2007,Opioid use disorder,0.33299615910291036
Poland,2007,Cannabis use disorder,0.2864534360187803
Poland,2007,Stimulant use disorder,0.2128462022783094
Poland,2008,Opioid use disorder,0.32558827688057074
Poland,2008,Cannabis use disorder,0.2962551820794986
Poland,2008,Stimulant use disorder,0.20466184133993076
Poland,2009,Opioid use disorder,0.3159142360310417
Poland,2009,Cannabis use disorder,0.27624699594034846
Poland,2009,Stimulant use disorder,0.22719321102860987
Poland,2010,Opioid use disorder,0.33276086282679235
Poland,2010,Cannabis use disorder,0.27314145907759746
Poland,2010,Stimulant use disorder,0.20936997629561024
Portugal,2000,Opioid use disorder,0.29293348978526706
Portugal,2000,Cannabis use disorder,0.24681536767570048
Portugal,2000,Stimulant use disorder,0.1731482311390325
Portugal,2001,Opioid use disorder,0.2991816720383611
Portugal,2001,Cannabis use disorder,0.23382192217152348
Portugal,2001,Stimulant use disorder,0.18155736089011534
Portugal,2002,Opioid use disorder,0.2767623340228075
Portugal,2002,Cannabis use disorder,0.2538438732125688
Portugal,2002,Stimulant use disorder,0.18315268516462377
Portugal,2003,Opioid use disorder,0.27431108175012264
Portugal,2003,Cannabis use disorder,0.26186077503600574
Portugal,2003,Stimulant use disorder,0.17587937901387163
Portugal,2004,Opioid use disorder,0.28817656204712033
Portugal,2004,Cannabis use disorder,0.24527282266673264
Portugal,2004,Stimulant use disorder,0.17622082238614697
Portugal,2005,Opioid use disorder,0.2896003657226848
Portugal,2005,Cannabis use disorder,0.2489625454672443
Portugal,2005,Stimulant use disorder,0.16778364581007096
Portugal,2006,Opioid use disorder,0.29257984260441555
Portugal,2006,Cannabis use disorder,0.23794681491500053
Portugal,2006,Stimulant use disorder,0.16923928188058388
Portugal,2007,Opioid use disorder,0.28096865265813975
Portugal,2007,Cannabis use disorder,0.2239586449011409
Portugal,2007,Stimulant use disorder,0.18549887894071945
Portugal,2008,Opioid use disorder,0.2428608617793293
Portugal,2008,Cannabis use disorder,0.24810343870243012
Portugal,2008,Stimulant use disorder,0.18933180501824054
Portugal,2009,Opioid use disorder,0.25776892524338585
Portugal,2009,Cannabis use disorder,0.25162840939261977
Portugal,2009,Stimulant use disorder,0.16268051276399437
Portugal,2010,Opioid use disorder,0.26456287513266036
Portugal,2010,Cannabis use disorder,0.23254428359564822
Portugal,2010,Stimulant use disorder,0.17221958537169146
Romania,2000,Opioid use disorder,0.18019095336118904
Romania,2000,Cannabis use disorder,0.15947969227445022
Romania,2000,Stimulant use disorder,0.1040104500643608
Romania,2001,Opioid use disorder,0.17416799564205188
Romania,2001,Cannabis use disorder,0.1624050392978456
Romania,2001,Stimulant use disorder,0.10645252476010254
Romania,2002,Opioid use disorder,0.18547469159335886
Romania,2002,Cannabis use disorder,0.14629517131273406
Romania,2002,Stimulant use disorder,0.11159128009390708
Romania,2003,Opioid use disorder,0.17294186066050607
Romania,2003,Cannabis use disorder,0.158476934055093
Romania,2003,Stimulant use disorder,0.11277505118440087
Romania,2004,Opioid use disorder,0.17405219051141022
Romania,2004,Cannabis use disorder,0.16278744585114913
Romania,2004,Stimulant use disorder,0.10762212433744059
Romania,2005,Opioid use disorder,0.1814977585322922
Romania,2005,Cannabis use disorder,0.15958419551761557
Romania,2005,Stimulant use disorder,0.10351520215009223
Romania,2006,Opioid use disorder,0.17666488341272574
Romania,2006,Cannabis use disorder,0.15827160234808868
Romania,2006,Stimulant use disorder,0.11029232963918557
Romania,2007,Opioid use disorder,0.1736067111910463
Romania,2007,Cannabis use disorder,0.16093097199314513
Romania,2007,Stimulant use disorder,0.11182463261580862
Romania,2008,Opioid use disorder,0.17932480595025135
Romania,2008,Cannabis use disorder,0.1524856972827163
Romania,2008,Stimulant use disorder,0.11491815886703231
Romania,2009,Opioid use disorder,0.17483681674467538
Romania,2009,Cannabis use disorder,0.15833137736503786
Romania,2009,Stimulant use disorder,0.11403177419028675
Romania,2010,Opioid use disorder,0.18136713219357448
Romania,2010,Cannabis use disorder,0.1514652410306048
Romania,2010,Stimulant use disorder,0.11520737177582065
Russia,2000,Opioid use disorder,0.37574196147730676
Russia,2000,Cannabis use disorder,0.3832039539593239
Russia,2000,Stimulant use disorder,0.24889712956336923
Russia,2001,Opioid use disorder,0.4207874144385444
Russia,2001,Cannabis use disorder,0.3435739293292605
Russia,2001,Stimulant use disorder,0.24800873823219496
Russia,2002,Opioid use disorder,0.41711660646305104
Russia,2002,Cannabis use disorder,0.3476956819365924
Russia,2002,Stimulant use disorder,0.25218296360035675
Russia,2003,Opioid use disorder,0.4031418616777664
Russia,2003,Cannabis use disorder,0.3560462812571367
Russia,2003,Stimulant use disorder,0.2618198500650969
Russia,2004,Opioid use disorder,0.389740216161282
Russia,2004,Cannabis use disorder,0.3678404617034226
Russia,2004,Stimulant use disorder,0.2666098321352953
Russia,2005,Opioid use disorder,0.41273711216579717
Russia,2005,Cannabis use disorder,0.3584452753288757
Russia,2005,Stimulant use disorder,0.25536869250532707
Russia,2006,Opioid use disorder,0.4116161128530999
Russia,2006,Cannabis use disorder,0.3376401219060029
Russia,2006,Stimulant use disorder,0.2793819632408971
Russia,2007,Opioid use disorder,0.41056399534455607
Russia,2007,Cannabis use disorder,0.36700329317182634
Russia,2007,Stimulant use disorder,0.25384599848361755
Russia,2008,Opioid use disorder,0.4177588484258207
Russia,2008,Cannabis use disorder,0.35967737967173563
Russia,2008,Stimulant use disorder,0.25633029890244374
Russia,2009,Opioid use disorder,0.3780026941774315
Russia,2009,Cannabis use disorder,0.38429705353968385
Russia,2009,Stimulant use disorder,0.2725560352828848
Russia,2010,Opioid use disorder,0.4268632936990418
Russia,2010,Cannabis use disorder,0.3671596379519928
Russia,2010,Stimulant use disorder,0.24007903734896538
Serbia,2000,Opioid use disorder,0.1829890210800977
Serbia,2000,Cannabis use disorder,0.16415565883274655
